order_id,customer_id,restaurant_id,city,zone,cuisine_type,order_datetime,delivery_partner_id,delivery_time_minutes,promised_delivery_time_minutes,delivery_delay_flag,order_value,delivery_fee,discount_amount,packaging_charge,platform_commission,refund_amount,rating,payment_method,customer_tenure_group,repeat_customer_flag,acquisition_channel,order_status,distance_km,weather_condition,weekend_flag,festival_flag,gross_profit,profit_margin_pct,delay_minutes,discount_band,order_month
ORD-001371,CUST-00069,REST-0152,Kolkata,Park Street,Pizza,2025-12-12 20:06:00,DP-0178,50,50,0,559.72,30.38,55.97,24.94,133.9,0.0,4.7,Card,12+ months,1,App Campaign,Delivered,1.2,Rain,0,0,133.25,23.81,0,Low,2025-12
ORD-001359,CUST-00320,REST-0034,Chennai,Velachery,South Indian,2025-07-06 12:37:00,DP-0147,51,45,1,201.18,52.97,20.12,32.35,48.23,0.0,3.8,Upi,12+ months,1,Organic,Delivered,4.8,Clear,1,0,113.43,56.38,6,Medium,2025-07
ORD-001962,CUST-00167,REST-0132,Bengaluru,Koramangala,Chinese,2025-10-20 11:26:00,DP-0108,49,35,1,351.63,39.59,17.58,28.52,75.95,0.0,3.7,Cash,New,0,Social Media,Delivered,3.4,Clear,0,1,126.48,35.97,14,Low,2025-10
ORD-001616,CUST-00634,REST-0178,Bengaluru,Electronic City,Biryani,2025-07-02 11:42:00,DP-0196,45,35,1,477.62,56.8,71.64,12.5,92.26,0.0,3.7,Cash,New,0,Organic,Delivered,3.6,Heavy Rain,0,0,89.92,18.83,10,Medium,2025-07
ORD-002209,CUST-00352,REST-0010,Delhi Ncr,Noida,Pizza,2025-08-07 17:34:00,DP-0057,47,40,1,502.41,50.25,150.72,24.96,118.05,0.0,4.2,Cash,New,0,Paid Search,Delivered,5.1,Clear,0,0,42.54,8.47,7,High,2025-08
ORD-001060,CUST-00110,REST-0147,Pune,Viman Nagar,Cafe,2025-07-14 08:37:00,DP-0209,40,40,0,581.33,43.25,29.07,14.3,123.8,0.0,4.9,Cash,4-12 months,1,Paid Search,Delivered,4.1,Cloudy,0,0,152.28,26.2,0,Low,2025-07
ORD-002605,CUST-00742,REST-0135,Hyderabad,Hitech City,Cafe,2025-10-30 22:11:00,DP-0244,60,40,1,525.03,57.3,105.01,8.74,120.43,0.0,2.8,Wallet,12+ months,0,App Campaign,Delivered,7.7,Rain,0,0,81.46,15.52,20,High,2025-10
ORD-001636,CUST-00313,REST-0116,Mumbai,Bandra,Cafe,2025-07-17 19:07:00,DP-0281,54,55,0,407.38,63.26,61.11,24.32,72.47,0.0,4.2,Cash,4-12 months,1,Social Media,Delivered,6.8,Clear,0,0,98.94,24.29,0,Medium,2025-07
ORD-000974,CUST-00765,REST-0173,Pune,Koregaon Park,Chinese,2025-11-07 16:12:00,DP-0264,45,45,0,695.29,48.06,0.0,17.89,139.36,0.0,4.3,Cash,1-3 months,1,Social Media,Delivered,5.1,Clear,0,0,205.31,29.53,0,No Discount,2025-11
ORD-000145,CUST-00720,REST-0152,Kolkata,New Town,Pizza,2025-10-06 14:55:00,DP-0213,35,55,0,328.96,34.89,16.45,11.89,75.92,0.0,4.5,Wallet,New,1,Organic,Delivered,2.0,Clear,0,0,106.25,32.3,0,Low,2025-10
ORD-000561,CUST-00757,REST-0006,Bengaluru,Electronic City,Desserts,2025-10-12 19:37:00,DP-0082,60,35,1,643.18,53.1,32.16,22.6,107.25,0.0,4.0,Upi,12+ months,1,Referral,Delivered,6.9,Clear,1,0,150.79,23.44,25,Low,2025-10
ORD-001194,CUST-00230,REST-0157,Delhi Ncr,Saket,Pizza,2025-11-12 08:00:00,DP-0311,88,30,1,408.45,80.41,0.0,28.99,95.0,0.0,3.7,Upi,12+ months,1,App Campaign,Delivered,8.0,Rain,0,0,204.4,50.04,58,No Discount,2025-11
ORD-003015,CUST-00450,REST-0156,Delhi NCR,Noida,Desserts,2025-07-24 20:47:00,DP-0029,50,40,1,199.93,51.04,19.99,30.25,35.66,0.0,4.1,Wallet,12+ months,0,Social Media,Delivered,4.4,Clear,0,0,96.96,48.5,10,Low,2025-07
ORD-002723,CUST-00253,REST-0178,Hyderabad,Hitech City,Biryani,2025-08-31 10:18:00,DP-0286,53,35,1,577.52,38.91,57.75,11.27,93.82,0.0,4.4,Wallet,4-12 months,1,Paid Search,Delivered,2.8,Cloudy,1,0,86.25,14.93,18,Low,2025-08
ORD-003072,CUST-00807,REST-0035,Delhi Ncr,Dwarka,Biryani,2025-07-29 11:20:00,DP-0262,40,30,1,305.47,45.91,45.82,8.37,59.44,0.0,3.5,Upi,New,0,Paid Search,Delivered,3.2,Cloudy,0,0,67.9,22.23,10,Medium,2025-07
ORD-002997,CUST-00850,REST-0075,Kolkata,Howrah,Healthy,2025-12-19 15:02:00,DP-0190,46,30,1,411.96,59.48,0.0,32.67,96.62,0.0,2.8,Wallet,4-12 months,0,Paid Search,Delivered,5.5,Clear,0,0,188.77,45.82,16,No Discount,2025-12
ORD-001831,CUST-00492,REST-0180,Hyderabad,Gachibowli,Desserts,2025-10-05 17:17:00,DP-0107,80,50,1,522.61,62.38,26.13,9.14,113.42,0.0,3.9,Upi,4-12 months,1,Social Media,Delivered,6.5,Rain,1,0,158.81,30.39,30,Low,2025-10
ORD-001524,CUST-00757,REST-0021,Bengaluru,Indiranagar,South Indian,2025-08-13 19:23:00,DP-0037,63,55,1,346.72,61.06,34.67,10.94,81.55,0.0,4.2,Wallet,12+ months,0,Referral,Delivered,7.2,Clear,0,0,118.88,34.29,8,Low,2025-08
ORD-002468,CUST-00197,REST-0094,Kolkata,Park Street,Cafe,2025-09-28 16:36:00,DP-0062,67,50,1,378.59,44.42,56.79,22.06,76.74,0.0,3.2,Wallet,New,0,Referral,Delivered,4.6,Rain,1,0,86.43,22.83,17,Medium,2025-09
ORD-002388,CUST-00542,REST-0157,Delhi Ncr,Noida,Pizza,2025-11-24 19:52:00,DP-0174,28,45,0,535.53,46.3,160.66,16.12,116.24,0.0,3.8,Upi,4-12 months,1,Social Media,Delivered,3.5,Clear,0,0,18.0,3.36,0,High,2025-11
ORD-003006,CUST-00207,REST-0174,Bengaluru,Indiranagar,Chinese,2025-08-31 18:06:00,DP-0036,47,55,0,694.16,34.79,0.0,23.81,126.87,0.0,4.3,Upi,1-3 months,0,Organic,Delivered,2.8,Hot,1,0,185.47,26.72,0,No Discount,2025-08
ORD-000041,CUST-00446,REST-0170,Chennai,Velachery,South Indian,2025-09-13 12:27:00,DP-0238,60,35,1,305.28,56.2,0.0,20.14,56.51,0.0,3.1,Cash,1-3 months,0,App Campaign,Delivered,7.1,Cloudy,1,0,132.85,43.52,25,No Discount,2025-09
ORD-000153,CUST-00114,REST-0179,Hyderabad,Gachibowli,Biryani,2025-10-28 19:16:00,DP-0103,24,30,0,268.02,32.76,13.4,34.89,48.42,0.0,4.3,Wallet,New,0,App Campaign,Delivered,1.9,Clear,0,0,102.67,38.31,0,Low,2025-10
ORD-000981,CUST-00150,REST-0008,Pune,Kothrud,Cafe,2025-11-05 17:46:00,DP-0238,50,55,0,406.47,50.48,40.65,22.88,79.86,0.0,4.3,Cash,1-3 months,0,Social Media,Delivered,4.2,Rain,0,0,112.57,27.69,0,Medium,2025-11
ORD-000465,CUST-00255,REST-0097,Chennai,T Nagar,North Indian,2025-09-15 12:27:00,DP-0233,50,45,1,350.84,52.21,35.08,24.03,77.42,0.0,3.6,Cash,12+ months,0,Organic,Delivered,4.9,Cloudy,0,0,118.58,33.8,5,Low,2025-09
ORD-001387,CUST-00107,REST-0023,Chennai,T Nagar,Desserts,2025-08-20 20:53:00,DP-0215,57,50,1,217.15,49.85,32.57,8.98,46.61,0.0,3.8,Wallet,New,0,Referral,Delivered,4.0,Clear,0,0,72.87,33.56,7,Medium,2025-08
ORD-003195,CUST-00061,REST-0037,Pune,Hinjewadi,Cafe,2025-09-03 08:22:00,DP-0131,37,35,1,594.98,67.17,0.0,26.1,111.16,382.89,3.0,Card,4-12 months,1,App Campaign,Cancelled,6.6,Clear,0,0,-178.46,-29.99,2,No Discount,2025-09
ORD-002330,CUST-00205,REST-0047,Kolkata,Park Street,Cafe,2025-10-21 21:41:00,DP-0192,69,55,1,350.52,63.38,35.05,14.49,65.16,0.0,3.8,Upi,4-12 months,0,App Campaign,Delivered,5.6,Hot,0,0,107.98,30.81,14,Low,2025-10
ORD-002155,CUST-00374,REST-0070,Hyderabad,Secunderabad,Chinese,2025-07-15 13:44:00,DP-0220,40,30,1,523.64,39.53,0.0,28.55,104.91,0.0,4.3,Upi,12+ months,1,Referral,Delivered,3.8,Clear,0,0,172.99,33.04,10,No Discount,2025-07
ORD-001897,CUST-00655,REST-0095,Delhi Ncr,Noida,Healthy,2025-10-25 22:22:00,DP-0101,42,30,1,331.04,42.58,0.0,29.98,54.62,0.0,2.9,Wallet,1-3 months,0,Organic,Delivered,4.3,Hot,1,0,127.18,38.42,12,No Discount,2025-10
ORD-000609,CUST-00349,REST-0138,Kolkata,Howrah,Desserts,2025-09-17 21:06:00,DP-0118,64,35,1,577.11,51.31,86.57,19.31,124.68,0.0,3.3,Upi,12+ months,1,App Campaign,Delivered,5.8,Hot,0,0,108.73,18.84,29,Medium,2025-09
ORD-002900,CUST-00247,REST-0166,Mumbai,Andheri,Desserts,2025-11-22 10:03:00,DP-0239,72,50,1,674.73,58.13,0.0,34.81,158.15,0.0,4.2,Upi,4-12 months,0,Social Media,Delivered,6.5,Cloudy,1,0,251.09,37.21,22,No Discount,2025-11
ORD-000438,CUST-00193,REST-0104,Bengaluru,Electronic City,South Indian,2025-12-16 20:04:00,DP-0194,50,50,0,1360.47,55.59,68.02,28.62,249.56,0.0,4.7,Upi,12+ months,1,Referral,Delivered,4.4,Heavy Rain,0,0,265.75,19.53,0,Low,2025-12
ORD-002828,CUST-00383,REST-0016,Mumbai,Lower Parel,Biryani,2025-09-05 13:48:00,DP-0100,29,50,0,435.31,32.45,43.53,16.13,69.92,0.0,4.6,Card,1-3 months,0,Organic,Delivered,1.7,Cloudy,0,0,74.97,17.22,0,Low,2025-09
ORD-001872,CUST-00296,REST-0155,Delhi Ncr,Gurugram,Desserts,2025-10-05 12:38:00,DP-0095,73,45,1,445.41,66.91,0.0,30.84,79.62,0.0,3.5,Upi,4-12 months,0,Organic,Delivered,8.1,Clear,1,0,177.37,39.82,28,No Discount,2025-10
ORD-002135,CUST-00615,REST-0018,Chennai,T Nagar,Cafe,2025-08-15 09:24:00,DP-0260,74,35,1,484.65,69.61,24.23,16.77,110.01,0.0,3.8,Cash,4-12 months,1,Organic,Delivered,9.5,Clear,0,1,172.16,35.52,39,Low,2025-08
ORD-001027,CUST-00300,REST-0139,Pune,Koregaon Park,North Indian,2025-08-21 08:13:00,DP-0273,69,30,1,250.95,40.19,0.0,15.01,49.09,0.0,3.8,Cash,4-12 months,1,Social Media,Delivered,1.3,Heavy Rain,0,0,104.29,41.56,39,No Discount,2025-08
ORD-000697,CUST-00608,REST-0108,Mumbai,Bandra,Biryani,2025-11-16 19:49:00,DP-0084,44,45,0,285.29,46.47,28.53,30.39,48.8,0.0,4.0,Cash,4-12 months,1,Referral,Delivered,4.4,Clear,1,0,97.13,34.05,0,Medium,2025-11
ORD-001502,CUST-00126,REST-0065,Pune,Viman Nagar,Cafe,2025-09-20 22:58:00,DP-0134,63,35,1,360.29,70.6,72.06,11.41,59.76,0.0,3.6,Wallet,4-12 months,0,App Campaign,Delivered,6.8,Clear,1,0,69.71,19.35,28,High,2025-09
ORD-001682,CUST-00429,REST-0124,Hyderabad,Secunderabad,South Indian,2025-07-30 09:14:00,DP-0172,66,45,1,753.19,52.78,37.66,17.45,157.08,0.0,3.6,Card,1-3 months,0,Social Media,Delivered,4.3,Clear,0,1,189.65,25.18,21,Low,2025-07
ORD-002851,CUST-00238,REST-0123,Pune,Koregaon Park,Cafe,2025-11-20 16:00:00,DP-0217,50,50,0,334.54,39.33,66.91,16.44,66.14,0.0,3.9,Wallet,New,0,App Campaign,Delivered,3.7,Clear,0,0,55.0,16.44,0,High,2025-11
ORD-002638,CUST-00115,REST-0120,Pune,Hinjewadi,Desserts,2025-08-19 20:54:00,DP-0037,41,40,1,337.22,25.54,16.86,20.25,71.31,0.0,4.3,Upi,12+ months,1,Organic,Delivered,0.7,Clear,0,0,100.24,29.73,1,Low,2025-08
ORD-001463,CUST-00805,REST-0159,Hyderabad,Secunderabad,Healthy,2025-09-24 14:22:00,DP-0291,54,30,1,275.65,59.52,13.78,27.96,53.77,0.0,3.3,Upi,New,0,Social Media,Delivered,7.0,Rain,0,0,127.47,46.24,24,Low,2025-09
ORD-001193,CUST-00808,REST-0144,Delhi Ncr,Noida,Healthy,2025-09-18 09:31:00,DP-0039,180,35,1,401.65,59.94,0.0,8.35,90.34,0.0,4.5,Upi,12+ months,1,Referral,Delivered,6.0,Clear,0,0,158.63,39.49,145,No Discount,2025-09
ORD-003153,CUST-00097,REST-0004,Hyderabad,Gachibowli,South Indian,2025-10-14 09:08:00,UNASSIGNED,64,45,1,375.59,66.83,37.56,22.6,71.04,0.0,2.8,Cash,4-12 months,1,Referral,Delivered,7.7,Hot,0,0,122.91,32.72,19,Medium,2025-10
ORD-002334,CUST-00111,REST-0178,Bengaluru,Indiranagar,Biryani,2025-11-17 09:02:00,DP-0307,72,35,1,228.2,46.73,11.41,29.35,38.92,0.0,3.8,Wallet,1-3 months,0,Referral,Delivered,3.6,Rain,0,0,103.59,45.39,37,Low,2025-11
ORD-003088,CUST-00170,REST-0176,Chennai,Omr,Cafe,2025-11-15 09:40:00,DP-0286,48,35,1,323.85,39.38,64.77,25.41,58.95,174.88,4.3,Wallet,New,0,Paid Search,Refunded,3.3,Rain,1,0,-115.91,-35.79,13,Medium,2025-11
ORD-002093,CUST-00275,REST-0136,Hyderabad,Hitech City,Biryani,2025-11-03 21:11:00,DP-0133,37,50,0,374.69,32.56,37.47,19.44,82.81,0.0,4.0,Wallet,4-12 months,0,Social Media,Delivered,2.2,Clear,0,0,97.34,25.98,0,Medium,2025-11
ORD-001522,CUST-00643,REST-0021,Bengaluru,Indiranagar,South Indian,2025-09-28 20:35:00,DP-0212,80,40,1,422.23,97.03,21.11,8.37,97.6,0.0,3.6,Cash,1-3 months,1,Social Media,Delivered,10.1,Clear,1,0,181.89,43.08,40,Low,2025-09
ORD-000714,CUST-00655,REST-0156,Delhi Ncr,Dwarka,Desserts,2025-07-21 15:53:00,DP-0112,48,30,1,416.91,32.85,20.85,12.32,99.89,72.28,2.1,Upi,1-3 months,1,Organic,Refunded,1.6,Cloudy,0,1,51.93,12.46,18,Low,2025-07
ORD-000445,CUST-00452,REST-0018,Chennai,Anna Nagar,Cafe,2025-11-20 10:44:00,DP-0062,50,40,1,333.83,50.6,16.69,10.8,59.65,0.0,2.8,Card,4-12 months,0,Referral,Delivered,5.8,Clear,0,0,104.36,31.26,10,Low,2025-11
ORD-001389,CUST-00523,REST-0051,Pune,Koregaon Park,Pizza,2025-12-24 20:54:00,DP-0241,62,30,1,416.36,55.27,41.64,16.34,69.28,0.0,3.9,Wallet,12+ months,1,Referral,Delivered,6.0,Clear,0,0,99.25,23.84,32,Medium,2025-12
ORD-001521,CUST-00845,REST-0115,Delhi Ncr,Noida,Biryani,2025-07-09 13:22:00,DP-0115,52,30,1,319.11,72.86,47.87,29.57,66.41,0.0,3.8,Cash,4-12 months,1,Paid Search,Delivered,7.9,Clear,0,0,120.97,37.91,22,Medium,2025-07
ORD-001189,CUST-00013,REST-0001,Pune,Viman Nagar,Pizza,2025-10-05 20:14:00,DP-0111,54,35,1,628.5,72.15,31.43,12.46,128.5,0.0,3.2,Card,4-12 months,0,Referral,Delivered,6.8,Clear,1,0,181.68,28.91,19,Low,2025-10
ORD-001565,CUST-00207,REST-0049,Bengaluru,Indiranagar,North Indian,2025-11-22 15:51:00,DP-0097,26,30,0,285.44,25.98,42.82,10.82,58.54,0.0,3.8,Wallet,1-3 months,0,Organic,Delivered,0.7,Clear,1,0,52.52,18.4,0,Medium,2025-11
ORD-000111,CUST-00054,REST-0171,Mumbai,Andheri,Chinese,2025-08-30 18:48:00,DP-0275,97,55,1,347.52,66.76,17.38,10.47,72.8,277.28,2.9,Upi,New,0,Paid Search,Cancelled,9.0,Rain,1,0,-144.63,-41.62,42,Low,2025-08
ORD-000468,CUST-00491,REST-0011,Kolkata,Park Street,Biryani,2025-08-09 22:51:00,DP-0189,61,30,1,347.18,60.25,34.72,14.2,69.2,0.0,3.0,Card,New,1,Social Media,Delivered,8.3,Clear,1,0,108.93,31.38,31,Medium,2025-08
ORD-001855,CUST-00169,REST-0035,Delhi Ncr,Gurugram,Biryani,2025-11-05 08:44:00,DP-0178,36,35,1,577.29,31.4,86.59,20.77,100.24,0.0,3.3,Upi,4-12 months,1,Organic,Delivered,1.4,Clear,0,0,65.82,11.4,1,Medium,2025-11
ORD-001574,CUST-00421,REST-0038,Delhi Ncr,Saket,Chinese,2025-07-02 19:03:00,DP-0201,59,50,1,351.38,59.33,35.14,32.49,58.57,0.0,3.5,Cash,12+ months,1,Organic,Delivered,8.1,Hot,0,0,115.25,32.8,9,Medium,2025-07
ORD-001731,CUST-00667,REST-0008,Pune,Kothrud,Cafe,2025-08-31 20:24:00,DP-0120,82,45,1,263.75,84.69,39.56,25.56,56.29,0.0,4.0,Upi,New,0,App Campaign,Delivered,10.8,Clear,1,0,126.98,48.14,37,Medium,2025-08
ORD-002603,CUST-00701,REST-0104,Hyderabad,Hitech City,South Indian,2025-07-23 11:10:00,DP-0276,70,45,1,217.26,39.19,0.0,12.1,37.21,0.0,3.8,Wallet,4-12 months,1,App Campaign,Delivered,3.7,Rain,0,0,88.5,40.73,25,No Discount,2025-07
ORD-001338,CUST-00262,REST-0008,Pune,Koregaon Park,Cafe,2025-10-07 17:06:00,DP-0026,60,40,1,428.1,58.38,42.81,31.11,84.75,0.0,4.0,Wallet,1-3 months,1,App Campaign,Delivered,5.2,Clear,0,0,131.43,30.7,20,Medium,2025-10
ORD-001584,CUST-00500,REST-0015,Kolkata,Salt Lake,Chinese,2025-10-22 08:25:00,DP-0232,45,35,1,596.75,43.25,119.35,31.59,137.37,0.0,4.2,Card,12+ months,1,Paid Search,Delivered,3.2,Clear,0,0,92.86,15.56,10,Medium,2025-10
ORD-000031,CUST-00808,REST-0088,Delhi Ncr,Gurugram,North Indian,2025-07-12 09:41:00,DP-0027,63,55,1,243.85,59.75,12.19,31.67,40.84,0.0,4.4,Wallet,12+ months,1,Referral,Delivered,5.3,Clear,1,0,120.07,49.24,8,Low,2025-07
ORD-002169,CUST-00141,REST-0021,Bengaluru,Koramangala,South Indian,2025-10-10 11:34:00,DP-0049,73,50,1,772.6,54.74,154.52,26.43,142.21,0.0,3.5,Card,New,1,Social Media,Delivered,5.9,Rain,0,0,68.86,8.91,23,High,2025-10
ORD-001744,CUST-00014,REST-0179,Hyderabad,Hitech City,Biryani,2025-10-21 14:48:00,DP-0048,56,35,1,524.37,52.39,0.0,33.53,102.77,0.0,4.0,Upi,1-3 months,0,Paid Search,Delivered,6.2,Hot,0,0,188.69,35.98,21,No Discount,2025-10
ORD-000198,CUST-00597,REST-0176,Pune,Hinjewadi,Cafe,2025-07-03 16:00:00,DP-0307,52,55,0,598.32,69.74,0.0,20.72,112.69,0.0,4.1,Upi,4-12 months,0,Referral,Delivered,4.9,Heavy Rain,0,0,203.15,33.95,0,No Discount,2025-07
ORD-000954,CUST-00321,REST-0079,Mumbai,Andheri,Cafe,2025-11-17 09:42:00,UNASSIGNED,68,40,1,302.73,55.63,0.0,29.83,66.7,0.0,5.0,Wallet,1-3 months,0,Social Media,Delivered,6.3,Hot,0,0,152.16,50.26,28,No Discount,2025-11
ORD-000776,CUST-00812,REST-0042,Mumbai,Powai,Pizza,2025-07-23 12:54:00,DP-0035,29,45,0,534.2,25.87,80.13,30.66,126.62,0.0,4.5,Wallet,4-12 months,1,Paid Search,Delivered,0.7,Clear,0,0,103.02,19.28,0,Medium,2025-07
ORD-003048,CUST-00136,REST-0138,Kolkata,Park Street,Desserts,2025-12-03 13:22:00,DP-0006,114,40,1,241.81,190.01,24.18,20.86,48.17,0.0,2.7,Card,New,0,Organic,Delivered,25.0,Clear,0,0,234.86,97.13,74,Low,2025-12
ORD-003155,CUST-00327,REST-0028,Hyderabad,Secunderabad,South Indian,2025-07-25 21:49:00,DP-0129,41,55,0,120.0,46.21,18.0,8.15,28.15,0.0,5.0,Upi,4-12 months,0,Referral,Delivered,4.8,Clear,0,0,64.51,53.76,0,Medium,2025-07
ORD-001370,CUST-00045,REST-0145,Hyderabad,Banjara Hills,Biryani,2025-10-08 12:16:00,DP-0311,54,30,1,445.8,53.39,22.29,11.56,103.65,203.97,3.8,Wallet,1-3 months,0,Social Media,Cancelled,6.2,Hot,0,0,-57.66,-12.93,24,Low,2025-10
ORD-000022,CUST-00171,REST-0166,Mumbai,Lower Parel,Desserts,2025-09-23 21:35:00,DP-0213,61,50,1,269.01,37.04,40.35,21.51,50.47,0.0,4.2,Upi,4-12 months,1,Referral,Delivered,2.4,Rain,0,0,68.67,25.53,11,Medium,2025-09
ORD-000249,CUST-00054,REST-0154,Kolkata,Howrah,Chinese,2025-08-21 12:15:00,DP-0107,61,35,1,653.17,48.02,130.63,12.51,126.23,0.0,3.4,Wallet,New,0,Paid Search,Delivered,5.2,Rain,0,0,56.13,8.59,26,Medium,2025-08
ORD-000850,CUST-00207,REST-0008,Pune,Viman Nagar,Cafe,2025-12-10 13:56:00,DP-0040,31,30,1,447.13,28.47,22.36,24.19,85.05,0.0,3.6,Upi,1-3 months,0,Organic,Delivered,1.1,Hot,0,0,115.35,25.8,1,Low,2025-12
ORD-001132,CUST-00068,REST-0071,Delhi Ncr,Dwarka,South Indian,2025-08-20 12:15:00,DP-0296,51,55,0,208.14,84.71,0.0,12.62,41.1,0.0,4.1,Wallet,12+ months,1,Referral,Delivered,8.8,Clear,0,0,138.43,66.51,0,No Discount,2025-08
ORD-002901,CUST-00047,REST-0092,Hyderabad,Banjara Hills,South Indian,2025-07-28 13:14:00,DP-0301,59,40,1,216.38,57.05,21.64,14.7,41.11,0.0,3.7,Upi,New,0,App Campaign,Delivered,6.2,Rain,0,0,91.22,42.16,19,Medium,2025-07
ORD-001177,CUST-00009,REST-0049,Bengaluru,Whitefield,North Indian,2025-09-08 21:47:00,DP-0106,56,40,1,545.23,65.01,81.78,26.46,89.19,0.0,2.9,Upi,New,0,App Campaign,Delivered,7.2,Clear,0,0,98.88,18.14,16,Medium,2025-09
ORD-001519,CUST-00710,REST-0077,Kolkata,Howrah,Biryani,2025-11-21 12:36:00,DP-0082,62,50,1,273.08,59.3,13.65,18.38,63.69,0.0,3.5,Card,1-3 months,0,Referral,Delivered,5.2,Rain,0,0,127.72,46.77,12,Low,2025-11
ORD-002465,CUST-00010,REST-0013,Chennai,Anna Nagar,Cafe,2025-11-02 20:03:00,DP-0217,38,30,1,1125.3,57.0,0.0,8.11,228.83,0.0,3.9,Card,1-3 months,0,Social Media,Delivered,6.0,Hot,1,0,293.94,26.12,8,No Discount,2025-11
ORD-002515,CUST-00780,REST-0015,Kolkata,Park Street,Chinese,2025-09-05 09:25:00,DP-0285,54,35,1,436.5,48.63,65.47,11.4,84.86,337.5,2.6,Wallet,New,0,App Campaign,Cancelled,5.3,Cloudy,0,0,-258.08,-59.12,19,Medium,2025-09
ORD-000414,CUST-00819,REST-0130,Mumbai,Powai,Desserts,2025-11-08 09:54:00,DP-0242,87,40,1,330.62,91.08,66.12,14.19,71.45,0.0,3.3,Upi,1-3 months,0,Social Media,Delivered,10.7,Clear,1,0,110.6,33.45,47,Medium,2025-11
ORD-002118,CUST-00142,REST-0069,Kolkata,Howrah,South Indian,2025-07-15 16:48:00,DP-0203,60,50,1,429.74,62.66,42.97,13.17,74.82,133.55,4.3,Upi,New,0,Referral,Cancelled,6.2,Rain,0,0,-25.87,-6.02,10,Low,2025-07
ORD-000169,CUST-00822,REST-0060,Mumbai,Powai,North Indian,2025-10-14 17:52:00,DP-0146,39,35,1,941.27,43.14,188.25,29.31,167.68,0.0,3.4,Wallet,4-12 months,1,Organic,Delivered,3.9,Clear,0,0,51.88,5.51,4,Medium,2025-10
ORD-003118,CUST-00058,REST-0092,Hyderabad,Hitech City,South Indian,2025-07-12 14:06:00,DP-0045,55,40,1,331.8,27.98,33.18,13.38,75.27,0.0,3.6,Cash,4-12 months,1,App Campaign,Delivered,1.2,Hot,1,0,83.45,25.15,15,Low,2025-07
ORD-000847,CUST-00240,REST-0027,Pune,Koregaon Park,Cafe,2025-07-10 10:19:00,DP-0200,61,35,1,531.82,78.08,79.77,18.07,108.49,0.0,3.7,Upi,New,0,Organic,Delivered,7.5,Clear,0,0,124.87,23.48,26,Medium,2025-07
ORD-000081,CUST-00263,REST-0139,Pune,Hinjewadi,North Indian,2025-11-10 22:01:00,DP-0218,39,30,1,251.92,40.42,0.0,22.53,40.45,0.0,3.2,Upi,12+ months,0,Organic,Delivered,2.5,Clear,0,0,103.4,41.04,9,No Discount,2025-11
ORD-001204,CUST-00277,REST-0122,Delhi Ncr,Noida,North Indian,2025-09-26 08:23:00,DP-0278,51,35,1,648.77,55.01,97.32,28.42,106.94,0.0,3.6,Upi,New,0,Social Media,Delivered,6.0,Clear,0,0,93.05,14.34,16,Medium,2025-09
ORD-001933,CUST-00799,REST-0156,Delhi Ncr,Dwarka,Desserts,2025-10-09 09:23:00,UNASSIGNED,46,35,1,318.83,48.06,31.88,28.67,71.62,0.0,3.6,Cash,4-12 months,1,Referral,Delivered,4.7,Clear,0,0,116.47,36.53,11,Low,2025-10
ORD-003154,CUST-00101,REST-0034,Chennai,T Nagar,South Indian,2025-08-03 08:20:00,UNASSIGNED,55,30,1,764.5,39.88,0.0,22.65,149.55,0.0,3.7,Unknown,4-12 months,0,Social Media,Delivered,2.8,Rain,1,0,212.08,27.74,25,No Discount,2025-08
ORD-000948,CUST-00402,REST-0136,Hyderabad,Banjara Hills,Biryani,2025-12-26 08:48:00,DP-0241,51,55,0,693.89,68.94,0.0,13.25,162.14,0.0,4.0,Cash,1-3 months,1,Organic,Delivered,6.3,Clear,0,0,244.33,35.21,0,No Discount,2025-12
ORD-001980,CUST-00213,REST-0103,Mumbai,Bandra,South Indian,2025-09-23 09:25:00,DP-0109,55,40,1,234.6,70.62,23.46,13.05,50.99,0.0,2.7,Cash,4-12 months,0,Paid Search,Delivered,8.9,Clear,0,0,111.2,47.4,15,Medium,2025-09
ORD-000916,CUST-00038,REST-0090,Delhi Ncr,Noida,Desserts,2025-12-20 21:18:00,DP-0015,119,35,1,382.78,140.57,57.42,19.4,68.37,234.8,3.5,Upi,12+ months,1,Organic,Refunded,24.1,Clear,1,0,-63.88,-16.69,84,Medium,2025-12
ORD-000851,CUST-00143,REST-0081,Hyderabad,Banjara Hills,Desserts,2025-09-10 10:58:00,DP-0009,49,50,0,166.05,50.77,16.61,34.69,36.2,80.97,4.1,Upi,1-3 months,0,Organic,Refunded,6.1,Clear,0,0,24.08,14.5,0,Medium,2025-09
ORD-001517,CUST-00789,REST-0076,Mumbai,Bandra,Healthy,2025-08-25 20:41:00,DP-0098,50,55,0,192.3,74.33,57.69,23.94,35.95,0.0,3.7,Cash,4-12 months,0,Organic,Delivered,5.4,Heavy Rain,0,0,76.53,39.8,0,High,2025-08
ORD-002231,CUST-00602,REST-0106,Chennai,Anna Nagar,Cafe,2025-10-29 09:53:00,DP-0008,47,30,1,406.43,48.53,0.0,20.09,80.34,0.0,3.9,Upi,12+ months,1,App Campaign,Delivered,5.6,Clear,0,0,148.96,36.65,17,No Discount,2025-10
